pat_no,claim_no,word_ct,char_ct,or_ct,sf_ct,cns_ct,ind_flg,appl_id
3932088,1,225,1357,0,0,0,1,
3932088,5,17,105,0,0,0,0,
3932088,2,26,158,1,0,0,0,
3932088,3,22,141,0,0,0,0,
3932088,8,17,114,1,0,0,0,
3932088,6,15,89,0,0,0,0,
3932093,9,34,225,0,0,0,0,
3932093,3,53,320,0,0,0,0,
3932093,7,38,248,0,0,0,0,
3932093,4,38,247,0,0,0,0,
3932093,6,89,543,0,0,0,0,
3932093,5,41,266,0,0,0,0,
3932093,2,31,182,0,0,0,0,
3932093,1,304,1959,0,0,0,1,
3932093,8,311,1962,0,0,0,1,
3932093,10,41,273,0,0,0,0,
3932094,2,1196,7218,0,0,0,1,
3932094,6,102,599,0,0,0,0,
3932094,9,70,373,1,0,0,0,
3932094,7,33,211,0,0,0,0,
3932094,11,40,245,0,0,0,0,
3932094,4,414,2503,0,0,0,1,
3932094,8,47,306,0,0,0,0,
3932094,5,34,193,0,0,0,0,
3932094,3,980,5901,0,0,0,1,
3932094,1,1076,6490,0,0,0,1,
3932094,10,453,2532,0,0,0,0,
3932096,7,18,115,0,0,0,0,
3932096,1,141,925,0,0,0,1,
3932096,5,18,101,0,0,0,0,
3932096,3,17,83,0,0,0,0,
3932096,2,42,226,0,0,0,0,
3932096,8,20,125,0,0,0,0,
3932096,6,20,123,0,0,0,0,
3932096,4,35,207,0,0,0,0,
3932096,9,22,146,0,0,0,0,
3932098,4,131,790,0,0,0,0,
3932098,11,54,330,0,0,0,0,
3932098,7,42,236,0,0,0,0,
3932098,9,101,612,0,0,0,0,
3932098,12,51,321,0,0,0,0,
3932098,2,54,330,0,0,0,0,
3932098,16,24,135,0,0,0,0,
3932098,3,32,189,0,0,0,0,
3932098,14,39,209,0,0,0,0,
3932098,19,66,380,0,0,0,0,
3932098,5,54,358,0,0,0,0,
3932098,8,14,74,0,0,0,0,
3932098,13,47,280,0,0,0,0,
3932098,10,28,155,0,0,0,0,
3932098,15,32,186,0,0,0,0,
3932098,18,24,132,0,0,0,0,
3932098,6,60,347,0,0,0,0,
3932098,17,64,360,0,0,0,1,
3932098,1,147,883,0,0,0,1,
3932098,20,13,71,0,0,0,0,
3932099,1,166,947,0,0,0,1,
3932099,2,131,755,0,0,0,1,
3932099,3,62,366,0,0,0,0,
3932099,4,25,151,0,0,0,0,
3932099,5,95,555,0,0,0,0,
3932100,2,20,128,0,0,0,0,
3932100,5,21,129,0,0,0,0,
3932100,3,18,112,0,0,0,0,
3932100,1,138,920,1,0,0,1,
3932100,4,19,117,0,0,0,0,
3932100,6,25,151,0,0,0,0,
3932101,9,87,538,0,0,0,0,5504253.0
3932101,5,54,332,0,0,0,0,5504253.0
3932101,4,40,248,0,0,0,0,5504253.0
3932101,1,91,581,0,0,0,1,5504253.0
3932101,6,34,207,0,0,0,0,5504253.0
3932101,8,133,846,0,0,0,1,5504253.0
3932101,3,66,412,0,0,0,0,5504253.0
3932101,2,22,149,0,0,0,0,5504253.0
3932101,7,32,199,0,0,0,0,5504253.0
3932105,4,23,153,0,0,0,0,5582291.0
3932105,1,129,861,1,0,0,1,5582291.0
3932105,2,23,136,0,0,0,0,5582291.0
3932105,5,29,159,0,0,0,0,5582291.0
3932105,3,20,131,0,0,0,0,5582291.0
3932107,12,30,168,0,0,0,0,
3932107,6,27,168,0,0,0,0,
3932107,15,21,134,0,0,0,0,
3932107,8,29,180,0,0,0,0,
3932107,9,31,195,0,0,0,0,
3932107,5,21,133,0,0,0,0,
3932107,22,146,875,0,0,0,0,
3932107,18,29,181,0,0,0,0,
3932107,11,306,1991,0,0,0,1,
3932107,2,30,167,0,0,0,0,
3932107,1,300,1969,0,0,0,1,
3932107,10,105,665,0,0,0,0,
3932107,19,31,196,0,0,0,0,
3932107,3,35,222,0,0,0,0,
3932107,14,32,219,0,0,0,0,
3932107,7,26,150,0,0,0,0,
3932107,17,26,151,0,0,0,0,
3932107,16,27,169,0,0,0,0,
3932107,13,35,223,0,0,0,0,
3932107,4,32,218,0,0,0,0,
3932107,21,44,265,0,0,0,0,
3932107,20,45,283,0,0,0,0,
3932108,2,193,1055,0,0,0,0,
3932108,4,169,928,0,0,0,1,
3932108,3,324,1837,0,0,0,1,
3932108,1,140,825,0,0,0,1,
3932112,3,32,180,0,0,0,0,
3932112,14,14,94,0,0,0,0,
3932112,7,22,150,0,0,0,0,
3932112,11,26,164,0,0,0,0,
3932112,2,28,160,0,0,0,0,
3932112,8,25,165,0,0,0,0,
3932112,13,70,432,0,0,0,1,
3932112,6,39,225,0,0,0,0,
3932112,1,19,161,0,0,0,1,
3932112,4,48,332,0,0,0,1,
3932112,5,27,162,0,0,0,0,
3932112,12,51,300,0,0,0,0,
3932112,9,33,173,0,0,0,0,
3932112,10,23,149,0,0,0,0,
3932119,1,478,2890,0,0,0,1,
3932119,3,28,175,0,0,0,0,
3932119,2,103,636,0,0,0,0,
3932119,5,80,496,0,0,0,0,
3932119,6,345,2130,0,0,0,1,
3932119,7,54,345,0,0,0,0,
3932119,4,30,163,0,0,0,0,
3932131,6,23,135,0,0,0,0,
3932131,8,33,240,0,0,0,0,
3932131,12,28,176,0,0,0,0,
3932131,4,32,200,0,0,0,0,
3932131,11,35,220,0,0,0,0,
3932131,7,159,1159,1,0,0,1,
3932131,3,30,195,0,0,0,0,
3932131,14,41,269,0,0,0,0,
3932131,9,18,129,0,0,0,0,
3932131,10,22,128,0,0,0,0,
3932131,2,20,147,0,0,0,0,
3932131,13,24,155,0,0,0,0,
3932131,5,23,135,0,0,0,0,
3932131,1,149,1090,0,0,0,1,
3932135,2,25,150,0,0,0,0,
3932135,6,21,115,0,0,0,0,
3932135,1,86,521,0,0,0,1,
3932135,4,29,180,0,1,1,0,
3932135,3,51,309,0,0,0,0,
3932135,5,15,100,0,0,0,0,
3932136,8,146,943,0,0,0,0,
3932136,10,70,433,0,0,0,0,
3932136,3,76,460,0,0,0,0,
3932136,2,348,2226,0,0,0,1,
3932136,6,83,471,0,0,0,0,
3932136,7,114,688,1,0,0,0,
3932136,5,271,1745,0,0,0,1,
3932136,4,41,277,0,0,0,0,
3932136,1,337,2158,0,0,0,1,
3932136,11,59,396,0,0,0,0,
3932136,9,38,248,0,0,0,0,
3932139,8,13,77,0,0,0,0,
3932139,5,366,2394,0,0,0,1,
3932139,2,21,127,0,0,0,0,
3932139,10,329,2132,0,0,0,1,
3932139,3,23,132,0,0,0,0,
3932139,6,68,420,0,0,0,0,
3932139,11,385,2494,0,0,0,1,
3932139,7,25,158,0,0,0,0,
3932139,9,412,2658,0,0,0,1,
3932139,12,355,2290,0,0,0,1,
3932139,4,30,170,0,0,0,0,
3932139,1,326,2075,0,0,0,1,
3932141,7,37,221,0,0,0,0,5487350.0
3932141,10,41,220,0,0,0,0,5487350.0
3932141,2,21,116,0,0,0,0,5487350.0
3932141,4,20,106,0,0,0,0,5487350.0
3932141,3,23,130,0,0,0,0,5487350.0
3932141,1,98,617,1,0,0,1,5487350.0
3932141,9,13,79,0,0,0,0,5487350.0
3932141,8,14,84,0,0,0,0,5487350.0
3932141,5,31,184,0,0,0,0,5487350.0
3932141,6,26,148,0,0,0,0,5487350.0
3932143,2,32,253,0,1,1,0,
3932143,5,31,196,0,1,1,0,
3932143,6,32,252,0,1,1,0,
3932143,4,56,343,0,1,1,1,
3932143,3,16,95,0,0,0,0,
3932143,7,16,94,0,0,0,0,
3932143,1,68,443,0,2,2,1,
3932144,1,106,674,2,1,2,1,
3932146,8,28,145,0,0,0,0,5487516.0
3932146,6,31,191,0,0,0,0,5487516.0
3932146,5,28,188,0,0,0,0,5487516.0
3932146,3,20,132,0,0,0,0,5487516.0
3932146,4,27,171,0,0,0,0,5487516.0
3932146,1,111,765,0,0,0,1,5487516.0
3932146,10,28,150,0,0,0,0,5487516.0
3932146,7,129,769,0,0,0,1,5487516.0
3932146,9,130,798,0,0,0,0,5487516.0
3932146,2,17,109,0,0,0,0,5487516.0
3932147,1,332,2052,1,0,2,1,
3932147,2,39,250,1,1,1,0,
3932147,4,76,516,1,0,0,0,
3932147,6,30,178,0,0,0,0,
3932147,3,15,79,0,0,0,0,
3932147,5,42,256,0,0,0,0,
3932147,7,102,566,0,0,0,0,
3932148,1,296,1902,0,0,0,1,5542725.0
3932148,5,46,284,0,0,0,0,5542725.0
3932148,4,40,248,0,0,0,0,5542725.0
3932148,8,420,2713,0,0,0,1,5542725.0
3932148,10,21,115,0,0,0,0,5542725.0
3932148,9,21,114,0,0,0,0,5542725.0
3932148,7,21,114,0,0,0,0,5542725.0
3932148,3,48,301,0,0,0,0,5542725.0
3932148,2,92,561,0,0,0,0,5542725.0
3932148,6,25,141,0,0,0,0,5542725.0
3932150,2,43,277,0,0,0,0,
3932150,1,196,1310,0,0,0,1,
3932150,3,58,379,0,0,0,0,
3932150,4,72,469,0,0,0,0,
3932156,1,152,919,0,0,0,1,
3932159,2,34,221,0,0,0,0,
3932159,1,149,1025,0,0,0,1,
3932160,13,20,129,0,0,0,0,
3932160,4,18,102,0,0,0,0,
3932160,2,32,160,0,0,0,0,
3932160,9,20,113,0,1,1,0,
3932160,5,18,105,0,0,0,0,
3932160,7,15,77,0,0,0,0,
3932160,6,17,96,0,0,0,0,
3932160,8,21,104,0,0,0,0,
3932160,11,18,106,0,0,0,0,
3932160,12,24,138,0,0,0,0,
3932160,1,157,992,0,0,2,1,
3932160,3,32,165,0,0,0,0,
3932160,10,24,141,0,0,0,0,
3932160,14,21,124,0,0,0,0,
3932161,2,34,194,0,0,0,0,
3932161,1,140,823,0,0,1,1,
3932166,1,214,1478,0,3,3,1,
3932166,7,20,104,0,0,0,0,
3932166,8,162,1139,0,2,2,1,
3932166,10,156,1093,0,1,1,1,
3932166,6,140,978,0,1,1,1,
3932166,4,30,184,0,0,0,0,
3932166,3,20,132,0,0,0,0,
3932166,2,26,152,0,0,0,0,
3932166,9,26,159,0,0,0,0,
3932166,5,30,184,0,0,0,0,
3932171,11,135,896,0,0,0,1,
3932171,9,18,93,0,0,0,0,
3932171,30,30,191,0,0,0,0,
3932171,1,85,538,0,0,0,1,
3932171,8,128,821,0,0,0,1,
3932171,10,106,672,0,0,0,1,
3932171,3,26,150,0,0,0,0,
3932171,17,96,578,0,0,0,1,
3932171,4,21,122,0,0,0,0,
3932171,7,38,228,0,0,0,0,
3932171,31,22,137,0,0,0,0,
3932171,6,38,232,0,0,0,0,
3932171,25,32,195,0,0,0,0,
3932171,27,32,206,0,0,0,0,
3932171,13,25,166,0,0,0,0,
3932171,26,32,182,0,0,0,0,
3932171,29,37,240,0,0,0,0,
3932171,15,135,907,0,0,0,1,
3932171,23,28,161,1,0,0,0,
3932171,18,69,469,0,0,0,0,
3932171,20,55,352,0,0,0,0,
3932171,5,20,116,0,0,0,0,
3932171,16,154,979,0,0,0,1,
3932171,22,91,528,1,0,0,1,
3932171,21,36,231,1,0,0,0,
3932171,28,39,245,0,0,0,0,
3932171,24,22,140,0,0,0,0,
3932171,12,26,157,1,0,0,0,
3932171,14,26,177,0,0,0,0,
3932171,19,23,140,0,0,0,0,
3932171,2,14,73,0,0,0,0,
3932178,5,32,177,0,0,0,0,
3932178,4,29,189,0,0,0,0,
3932178,2,25,144,0,0,0,0,
3932178,3,30,174,0,0,0,0,
3932178,1,113,771,0,0,0,1,
3932183,1,629,4435,0,0,0,1,
3932183,2,543,3752,0,0,0,1,
3932184,5,50,286,0,0,0,0,
3932184,2,46,262,0,0,0,0,
3932184,4,28,144,0,0,0,0,
3932184,3,118,766,0,0,0,0,
3932184,1,154,993,0,0,0,1,
3932185,3,101,633,3,0,0,0,
3932185,6,107,723,5,0,0,0,
3932185,5,69,466,0,0,0,0,
3932185,2,28,175,0,0,0,0,
3932185,4,39,1968,1,1,0,0,
3932185,7,86,1219,0,0,0,0,
3932185,9,28,170,0,0,0,0,
3932185,8,117,1444,0,0,0,0,
3932185,1,140,928,0,0,0,1,
3932190,10,98,486,0,0,0,0,5383691.0
3932190,13,111,616,0,0,0,1,5383691.0
3932190,8,97,480,0,0,0,0,5383691.0
3932190,6,96,474,0,0,0,0,5383691.0
3932190,4,78,377,0,0,0,0,5383691.0
3932190,11,86,493,0,0,0,1,5383691.0
3932190,2,20,96,0,0,0,0,5383691.0
3932190,12,93,542,0,2,2,0,5383691.0
3932190,9,96,472,0,0,0,0,5383691.0
3932190,1,188,1057,0,1,1,1,5383691.0
3932190,7,92,542,0,2,2,0,5383691.0
3932190,5,39,197,0,1,1,0,5383691.0
3932190,3,77,378,0,0,0,0,5383691.0
3932195,10,29,181,0,0,0,0,
3932195,8,36,209,0,0,0,0,
3932195,3,28,169,0,0,0,0,
3932195,15,27,157,0,0,0,0,
3932195,18,30,188,0,0,0,0,
3932195,20,54,328,0,0,0,0,
3932195,21,36,210,0,0,0,0,
3932195,9,39,232,0,0,0,0,
3932195,6,56,322,0,0,0,0,
3932195,13,213,1231,0,0,0,1,
3932195,12,32,160,0,0,0,0,
3932195,16,17,100,0,0,0,0,
3932195,7,18,115,0,0,0,0,
3932195,1,136,758,0,0,0,1,
3932195,17,22,144,0,0,0,0,
3932195,14,22,134,0,0,0,0,
3932195,19,22,136,0,0,0,0,
3932195,5,21,131,0,0,0,0,
3932195,11,47,272,0,0,0,0,
3932195,2,38,226,0,0,0,0,
3932195,22,39,233,0,0,0,0,
3932195,4,17,99,0,0,0,0,
3932196,2,37,219,0,0,0,0,
3932196,1,103,643,0,0,0,1,
3932196,3,38,224,0,0,0,0,
3932196,7,48,317,0,0,0,0,
3932196,10,58,328,1,0,0,0,
3932196,4,57,342,0,0,0,0,
3932196,5,47,312,0,0,0,0,
3932196,8,22,135,0,0,0,0,
3932196,9,85,511,0,0,0,0,
3932196,6,21,130,0,0,0,0,
3932197,5,16,99,0,0,0,0,
3932197,8,148,1067,0,0,0,0,
3932197,3,17,110,0,0,0,0,
3932197,1,98,760,0,0,0,1,
3932197,7,11,68,0,0,0,0,
3932197,11,11,68,0,0,0,0,
3932197,6,21,152,0,0,0,0,
3932197,14,39,255,0,0,0,0,
3932197,9,11,68,0,0,0,0,
3932197,13,8,54,0,0,0,0,
3932197,15,18,109,0,0,0,0,
3932197,2,15,104,0,0,0,0,
3932197,10,35,222,0,1,1,0,
3932197,12,8,54,0,0,0,0,
3932197,4,12,88,0,0,0,0,
3932202,4,91,620,2,0,0,1,5521015.0
3932202,2,40,230,1,0,0,0,5521015.0
3932202,3,21,131,0,0,0,0,5521015.0
3932202,1,200,1374,2,1,1,1,5521015.0
3932202,5,76,513,1,1,1,0,5521015.0
3932203,7,19,116,0,0,0,0,
3932203,2,12,69,0,0,0,0,
3932203,4,26,151,0,0,0,0,
3932203,14,20,119,0,0,0,0,
3932203,8,37,210,0,0,0,0,
3932203,13,20,119,0,0,0,0,
3932203,1,115,787,1,1,1,1,
3932203,21,37,211,0,0,0,0,
3932203,3,33,181,0,0,0,0,
3932203,18,25,156,0,0,0,0,
3932203,20,12,69,0,0,0,0,
3932203,15,83,569,1,0,0,1,
3932203,12,20,119,0,0,0,0,
3932203,22,24,149,0,0,0,0,
3932203,19,92,641,0,0,0,1,
3932203,11,20,119,0,0,0,0,
3932203,6,12,68,0,0,0,0,
3932203,9,24,148,0,0,0,0,
3932203,10,21,131,0,0,0,0,
3932203,16,12,71,0,0,0,0,
3932203,17,38,218,0,0,0,0,
3932203,5,109,768,1,0,0,1,
3932205,1,72,467,0,0,0,1,
3932208,1,130,800,0,0,1,1,
3932208,4,18,118,0,0,0,0,
3932208,2,15,93,0,0,0,0,
3932208,5,20,117,0,0,0,0,
3932208,3,22,135,0,0,0,0,
3932212,3,71,504,0,0,0,0,5450062.0
3932212,4,233,1478,0,0,0,1,5450062.0
3932212,6,138,867,0,0,0,1,5450062.0
3932212,1,143,932,0,0,0,1,5450062.0
3932212,2,33,209,0,0,0,0,5450062.0
3932212,5,70,475,0,0,0,0,5450062.0
3932212,7,53,347,0,0,0,0,5450062.0
3932218,2,31,174,0,0,0,0,
3932218,1,37,275,0,0,0,1,
3932224,5,23,117,0,0,0,0,
3932224,4,23,104,0,0,0,0,
3932224,2,25,180,0,1,1,0,
3932224,1,125,830,0,2,2,1,
3932224,3,22,101,0,0,0,0,
3932224,6,28,164,0,0,0,0,
3932225,4,15,80,0,0,0,0,
3932225,5,43,235,0,0,0,0,
3932225,2,15,80,0,0,0,0,
3932225,8,33,186,0,0,0,0,
3932225,6,33,186,0,0,0,0,
3932225,1,341,2207,0,0,0,1,
3932225,7,43,235,0,0,0,0,
3932225,3,285,1845,1,0,0,1,
3932226,6,42,268,0,0,0,0,
3932226,5,36,233,0,0,0,0,
3932226,4,197,1297,0,0,0,0,
3932226,7,55,338,0,0,0,0,
3932226,10,29,164,0,0,0,0,
3932226,9,27,182,0,0,0,0,
3932226,3,22,144,0,0,0,0,
3932226,1,106,751,0,0,0,1,
3932226,2,85,562,0,0,0,0,
3932226,8,24,158,0,0,0,0,
3932227,19,28,155,0,0,0,0,
3932227,16,15,83,0,0,0,0,
3932227,2,15,97,0,0,0,0,
3932227,7,15,97,0,0,0,0,
3932227,10,14,91,0,0,0,0,
3932227,6,15,83,0,0,0,0,
3932227,18,15,90,0,0,0,0,
3932227,12,28,155,0,0,0,0,
3932227,13,163,1040,0,1,1,1,
3932227,8,16,106,0,0,0,0,
3932227,9,15,87,0,0,0,0,
3932227,14,24,161,0,1,1,0,
3932227,3,16,106,0,0,0,0,
3932227,5,13,85,0,0,0,0,
3932227,15,13,85,0,0,0,0,
3932227,1,167,1049,1,1,1,1,
3932227,11,15,89,0,0,0,0,
3932227,17,15,87,0,0,0,0,
3932227,4,24,161,0,1,1,0,
3932229,4,25,157,0,0,0,0,
3932229,3,32,170,0,0,0,0,
3932229,5,135,806,0,0,0,1,
3932229,1,125,729,0,0,0,1,
3932229,2,23,113,0,0,0,0,
3932231,8,24,130,0,0,0,0,
3932231,3,16,89,1,0,0,0,
3932231,7,34,191,0,1,0,0,
3932231,5,41,272,0,1,1,0,
3932231,2,64,400,1,2,2,0,
3932231,4,22,129,0,0,0,0,
3932231,9,19,102,0,0,0,0,
3932231,1,133,840,5,0,2,1,
3932231,6,16,84,0,0,0,0,
3932231,10,12,79,0,0,0,0,
3932234,4,23,137,0,0,0,0,5404776.0
3932234,3,49,314,1,0,0,0,5404776.0
3932234,6,38,219,1,0,0,0,5404776.0
3932234,1,181,1143,0,1,1,1,5404776.0
3932234,5,29,208,0,0,0,0,5404776.0
3932234,7,42,274,0,0,0,0,5404776.0
3932234,2,181,1125,0,1,1,1,5404776.0
3932235,3,152,926,0,0,0,1,
3932235,4,139,870,0,0,0,1,
3932235,5,30,168,0,0,0,0,
3932235,10,53,308,0,0,0,0,
3932235,1,150,919,1,0,0,1,
3932235,11,53,308,0,0,0,0,
3932235,9,53,308,0,0,0,0,
3932235,6,160,964,0,0,0,1,
3932235,8,137,878,1,0,0,1,
3932235,7,183,1048,1,0,0,1,
3932235,2,30,169,0,0,0,0,
3932244,9,347,2238,0,1,4,1,
3932244,11,29,163,0,0,0,0,
3932244,7,88,549,0,0,0,0,
3932244,12,51,303,0,0,0,0,
3932244,4,165,1087,0,1,2,1,
3932244,8,23,163,0,0,0,0,
3932244,2,13,73,0,0,0,0,
3932244,6,163,1078,1,1,2,1,
3932244,13,40,237,0,0,0,0,
3932244,14,21,117,0,0,0,0,
3932244,10,14,74,0,0,0,0,
3932244,1,187,1215,0,1,3,1,
3932244,5,57,350,0,0,0,0,
3932244,3,34,225,0,0,0,0,
3932248,4,43,257,0,0,0,0,
3932248,2,43,257,0,0,0,0,
3932248,6,47,286,0,0,0,0,
3932248,10,40,239,0,0,0,0,
3932248,1,306,2001,0,0,0,1,
3932248,8,17,98,0,0,0,0,
3932248,9,56,318,0,0,0,0,
3932248,3,41,263,0,0,0,0,
3932248,5,370,2329,0,0,0,1,
3932248,11,57,325,0,0,0,0,
3932248,12,35,211,0,0,0,0,
3932248,7,114,666,0,0,0,0,
3932250,10,16,102,0,0,0,0,
3932250,11,22,171,1,0,0,0,
3932250,2,18,100,1,0,0,0,
3932250,16,21,114,0,0,0,0,
3932250,5,32,174,4,0,0,0,
3932250,6,30,275,0,0,0,0,
3932250,1,129,793,3,1,1,1,
3932250,8,14,84,0,0,0,0,
3932250,4,36,221,0,0,0,0,
3932250,12,14,88,0,0,0,0,
3932250,15,20,105,0,0,0,0,
3932250,7,49,315,4,0,0,0,
3932250,13,16,85,0,0,0,0,
3932250,3,17,102,1,0,0,0,
3932250,14,17,96,0,0,0,0,
3932250,9,29,204,1,0,0,0,
3932252,4,22,148,0,0,0,0,
3932252,7,116,681,0,0,0,1,
3932252,9,30,184,1,0,0,0,
3932252,11,37,219,0,0,0,0,
3932252,12,37,202,0,0,0,0,
3932252,1,82,489,0,0,0,1,
3932252,6,23,140,0,0,0,0,
3932252,13,23,140,0,0,0,0,
3932252,10,22,148,0,0,0,0,
3932252,8,33,191,0,0,0,0,
3932252,3,30,184,1,0,0,0,
3932252,2,33,192,0,0,0,0,
3932252,5,37,219,0,0,0,0,
3932253,6,457,2791,0,0,0,1,
3932253,2,124,749,0,0,0,1,
3932253,8,170,1056,0,0,0,1,
3932253,5,81,476,0,0,0,0,
3932253,3,148,886,0,0,0,0,
3932253,1,105,646,0,0,0,1,
3932253,4,86,512,0,0,0,0,
3932253,7,73,428,0,0,0,0,
3932253,10,213,1320,0,0,0,1,
3932253,9,112,692,0,0,0,1,
3932254,1,500,3157,0,0,0,1,
3932254,5,57,352,0,0,0,0,
3932254,6,73,465,0,0,0,0,
3932254,2,40,241,0,0,0,0,
3932254,3,32,176,0,0,0,0,
3932254,4,29,174,0,0,0,0,
3932256,1,175,1084,0,0,0,1,
3932256,2,45,260,0,0,0,0,
3932256,4,53,307,0,0,0,0,
3932256,5,60,360,0,0,0,0,
3932256,3,45,252,0,0,0,0,
3932259,4,55,335,0,0,0,0,
3932259,6,45,250,0,0,0,0,
3932259,7,62,372,0,0,0,0,
3932259,3,31,198,0,0,0,0,
3932259,8,25,148,0,0,0,0,
3932259,5,90,545,0,0,0,0,
3932259,1,151,939,1,0,0,1,
3932259,2,18,103,0,0,0,0,
3932262,9,18,102,0,0,0,0,5406296.0
3932262,8,24,166,0,0,0,0,5406296.0
3932262,4,18,102,0,0,0,0,5406296.0
3932262,12,19,127,0,0,0,0,5406296.0
3932262,5,24,166,0,0,0,0,5406296.0
3932262,10,100,691,0,0,0,1,5406296.0
3932262,1,109,777,0,0,0,1,5406296.0
3932262,3,25,164,0,0,0,0,5406296.0
3932262,7,25,164,0,0,0,0,5406296.0
3932262,11,31,199,0,0,0,0,5406296.0
3932262,6,21,122,0,0,0,0,5406296.0
3932262,2,38,257,0,0,0,0,5406296.0
3932263,1,132,938,0,0,0,1,
3932263,2,16,95,0,0,0,0,
3932263,3,15,96,0,0,0,0,
3932265,2,62,386,0,0,0,0,5455871.0
3932265,21,90,581,0,0,0,0,5455871.0
3932265,17,212,1326,0,0,0,1,5455871.0
3932265,24,96,602,0,0,0,0,5455871.0
3932265,6,34,210,0,0,0,0,5455871.0
3932265,3,77,466,0,0,0,0,5455871.0
3932265,4,39,222,0,0,0,0,5455871.0
3932265,15,90,519,0,0,0,0,5455871.0
3932265,1,269,1767,0,0,0,1,5455871.0
3932265,13,189,1277,0,0,0,0,5455871.0
3932265,23,143,922,0,0,0,0,5455871.0
3932265,19,116,741,0,0,0,0,5455871.0
3932265,7,17,102,0,0,0,0,5455871.0
3932265,14,159,973,0,0,0,0,5455871.0
3932265,22,82,515,0,0,0,0,5455871.0
3932265,9,32,194,0,0,0,0,5455871.0
3932265,12,54,336,0,0,0,0,5455871.0
3932265,20,52,337,0,0,0,0,5455871.0
3932265,10,44,264,0,0,0,0,5455871.0
3932265,11,50,295,0,0,0,0,5455871.0
3932265,8,69,441,0,0,0,0,5455871.0
3932265,5,34,209,0,0,0,0,5455871.0
3932265,18,49,313,0,0,0,0,5455871.0
3932265,16,133,845,0,0,0,0,5455871.0
3932266,10,300,1939,0,0,0,1,
3932266,1,255,1684,0,0,0,1,
3932266,3,17,98,0,0,0,0,
3932266,8,44,277,0,1,1,0,
3932266,6,22,135,0,0,0,0,
3932266,5,19,120,0,0,0,0,
3932266,13,44,278,0,1,1,0,
3932266,9,40,265,0,0,0,0,
3932266,2,30,175,0,0,0,0,
3932266,4,39,248,0,0,0,0,
3932266,7,32,199,0,0,0,0,
3932266,12,17,99,0,0,0,0,
3932266,11,39,249,0,0,0,0,
3932266,14,40,266,0,0,0,0,
3932267,2,47,286,0,1,1,0,
3932267,5,47,293,0,1,1,0,
3932267,1,139,941,0,0,0,1,
3932267,4,25,158,0,0,0,0,
3932267,3,16,86,0,0,0,0,
3932270,4,31,160,0,0,0,0,
3932270,6,27,180,0,0,0,0,
3932270,7,31,159,0,0,0,0,
3932270,2,103,663,0,1,1,0,
3932270,5,36,200,0,0,0,0,
3932270,3,21,136,0,0,0,0,
3932270,1,287,1937,0,1,1,1,
3932271,5,35,175,0,0,0,0,
3932271,2,26,139,1,0,0,0,
3932271,8,35,188,0,0,0,0,
3932271,9,34,182,0,0,0,0,
3932271,1,232,1356,0,1,1,1,
3932271,4,25,126,0,1,0,0,
3932271,7,35,178,0,0,0,0,
3932271,3,41,269,0,1,1,0,
3932271,6,36,182,0,0,0,0,
3932277,18,118,725,0,0,0,1,
3932277,11,49,278,0,0,0,0,
3932277,8,46,282,0,0,0,0,
3932277,12,46,282,0,0,0,0,
3932277,15,49,278,0,0,0,0,
3932277,7,49,277,0,0,0,0,
3932277,10,15,97,0,0,0,0,
3932277,13,31,192,0,0,0,0,
3932277,14,15,98,0,0,0,0,
3932277,6,15,97,0,0,0,0,
3932277,2,16,98,0,0,0,0,
3932277,4,46,282,0,0,0,0,
3932277,3,49,277,0,0,0,0,
3932277,17,67,400,0,0,0,0,
3932277,9,134,831,0,0,0,1,
3932277,5,31,192,0,0,0,0,
3932277,16,46,283,0,0,0,0,
3932277,1,125,776,0,0,0,1,
3932281,4,47,282,0,0,0,0,
3932281,1,148,889,0,0,0,1,
3932281,3,46,248,0,0,0,0,
3932281,2,47,282,0,0,0,0,
3932285,9,19,129,0,0,0,0,
3932285,17,142,869,1,0,0,1,
3932285,31,11,64,0,0,0,0,
3932285,22,12,90,0,0,0,0,
3932285,26,27,168,0,0,0,0,
3932285,15,29,181,0,0,0,0,
3932285,13,69,400,1,0,0,1,
3932285,2,19,102,0,0,0,0,
3932285,25,12,88,0,0,0,0,
3932285,24,12,88,0,0,0,0,
3932285,7,19,123,0,0,0,0,
3932285,27,31,216,0,1,1,0,
3932285,3,45,243,0,0,0,0,
3932285,6,19,131,0,0,0,0,
3932285,11,40,276,0,1,1,0,
3932285,10,19,116,0,0,0,0,
3932285,14,43,251,0,0,0,0,
3932285,18,36,192,0,0,0,0,
3932285,1,94,557,1,0,0,1,
3932285,30,12,71,0,0,0,0,
3932285,4,42,237,0,0,0,0,
3932285,16,165,1045,1,1,1,1,
3932285,21,12,80,0,0,0,0,
3932285,20,12,75,0,0,0,0,
3932285,19,35,197,0,0,0,0,
3932285,29,13,72,0,0,0,0,
3932285,8,19,129,0,0,0,0,
3932285,28,12,69,0,0,0,0,
3932285,32,16,92,0,0,0,0,
3932285,12,36,218,0,0,0,0,
3932285,5,19,121,0,0,0,0,
3932285,23,12,82,0,0,0,0,
3932292,8,27,160,0,1,1,0,
3932292,5,24,135,0,0,0,0,
3932292,6,25,133,0,0,0,0,
3932292,1,152,949,1,1,1,1,
3932292,2,12,77,1,0,0,0,
3932292,7,25,142,0,0,0,0,
3932292,3,64,394,4,0,0,0,
3932292,4,17,110,0,0,0,0,
3932293,3,26,136,0,0,0,0,
3932293,4,19,115,0,0,0,0,
