serial_no,abandon_dt,amend_reg_dt,amend_lb_for_app_in,amend_lb_for_reg_in,amend_lb_itu_in,amend_lb_use_in,reg_cancel_cd,reg_cancel_dt,cancel_pend_in,cert_mark_in,chg_reg_in,coll_memb_mark_in,coll_serv_mark_in,coll_trade_mark_in,draw_color_cur_in,draw_color_file_in,concur_use_in,concur_use_pend_in,file_location,draw_3d_cur_in,draw_3d_file_in,exm_attorney_name,lb_use_file_in,lb_for_app_cur_in,lb_for_reg_cur_in,lb_intl_reg_cur_in,lb_for_app_file_in,lb_for_reg_file_in,lb_intl_reg_file_in,lb_none_cur_in,filing_dt,for_priority_in,lb_itu_cur_in,lb_itu_file_in,interfer_pend_in,exm_office_cd,file_location_dt,mark_draw_cd,mark_id_char,opposit_pend_in,amend_principal_in,concur_use_pub_in,publication_dt,registration_dt,renewal_dt,renewal_file_in,repub_12c_dt,repub_12c_in,incontest_ack_in,incontest_file_in,acq_dist_in,acq_dist_part_in,use_afdv_acc_in,use_afdv_file_in,use_afdv_par_acc_in,serv_mark_in,std_char_claim_in,cfh_status_cd,cfh_status_dt,amend_supp_reg_in,supp_reg_in,trade_mark_in,lb_use_cur_in,lb_none_file_in,ir_auto_reg_dt,ir_first_refus_in,ir_death_dt,ir_publication_dt,ir_registration_dt,ir_registration_no,ir_renewal_dt,ir_status_cd,ir_status_dt,ir_priority_dt,ir_priority_in,related_other_in,registration_no,tad_file_id
77903387,2011-12-07,,0,0,0,1,,,0,0,0,0,0,0,1,1,0,0,TMO LAW OFFICE 115 - EXAMINING ATTORNEY ASSIGNED,0,0,"LOWRY, LEIGH A",1,0,0,0,0,0,0,0,2009-12-31,0,0,0,0,M60,2012-01-03,3000.0,JUDE BARBIERE'S MAMA MIA'S,0,0,0,,,,0,,0,0,0,0,0,0,0,0,0,0,602,2012-01-03,0,0,1,1,0,,,,,,,,,,,,,0,32
77903481,,,0,0,0,0,2,2019-09-13,0,0,1,0,0,0,0,0,0,0,POST REGISTRATION,0,0,"MICHELI, ANGELA M",0,0,1,0,1,0,0,0,2009-12-31,1,0,0,0,L10,2013-06-04,4000.0,STANLEY PARK BREWERY 1897 AMBER,0,0,0,2012-11-27,2013-02-12,,0,,0,0,0,0,0,0,0,0,0,1,710,2019-09-13,0,0,1,0,0,,,,,,,,,,,,,4287155,32
77904335,,,0,0,0,0,2,2019-04-19,0,0,0,0,0,0,1,1,0,0,PUBLICATION AND ISSUE SECTION,0,0,"LITZAU, MICHAEL",1,0,0,0,0,0,0,0,2010-01-04,0,0,0,0,L40,2012-09-18,3000.0,BLACK & MILD APPLE MIDDLETON'S PIPE-TOBACCO CIGARS,0,0,0,2012-07-03,2012-09-18,,0,,0,0,0,0,1,0,0,0,0,0,710,2019-04-19,0,0,1,1,0,,,,,,,,,,,,1.0,4208205,32
77904341,,,0,0,0,0,2,2019-04-19,0,0,0,0,0,0,0,0,0,0,PUBLICATION AND ISSUE SECTION,0,0,"LITZAU, MICHAEL",1,0,0,0,0,0,0,0,2010-01-04,0,0,0,0,L40,2012-09-18,3000.0,BLACK & MILD APPLE MIDDLETON'S PIPE-TOBACCO CIGARS,0,0,0,2012-07-03,2012-09-18,,0,,0,0,0,0,1,0,0,0,0,0,710,2019-04-19,0,0,1,1,0,,,,,,,,,,,,1.0,4208206,32
77904559,2012-01-23,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,INTENT TO USE SECTION,0,0,"BIBBINS, ODESSA B",0,0,0,0,0,0,0,0,2010-01-04,0,1,1,0,L50,2011-06-24,4000.0,MARVELLINER,0,0,0,2010-04-27,,,0,,0,0,0,0,0,0,0,0,0,1,606,2012-01-23,0,0,1,0,0,,,,,,,,,,,,,0,32
77904951,,,0,0,0,0,2,2017-02-17,0,0,0,0,0,0,0,0,0,0,PUBLICATION AND ISSUE SECTION,0,0,"BIBBINS, ODESSA B",1,0,0,0,0,0,0,0,2010-01-05,0,0,0,0,L50,2010-07-13,3000.0,MARVELPEEL,0,0,0,2010-04-27,2010-07-13,,0,,0,0,0,0,0,0,0,0,0,0,710,2017-02-17,0,0,1,1,0,,,,,,,,,,,,0.0,3818316,32
77906281,2011-02-21,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,INTENT TO USE SECTION,0,0,"JOHNSON, AISHA CLARKE",0,0,0,0,0,0,0,0,2010-01-06,0,1,1,0,L10,2010-07-20,4000.0,APPLETON PERFORMANCE PACKAGING-FILMS,0,0,0,2010-05-25,,,0,,0,0,0,0,0,0,0,0,0,1,606,2011-02-21,0,0,1,0,0,,,,,,,,,,,,0.0,0,32
77909316,,,0,0,0,0,2,2017-04-14,0,0,0,0,0,0,0,0,0,0,PUBLICATION AND ISSUE SECTION,0,0,"BULLOFF, TOBY ELLEN",1,0,0,0,0,0,0,0,2010-01-11,0,0,0,0,M80,2010-09-07,4000.0,TESLAVISION,0,0,0,2010-06-22,2010-09-07,,0,,0,0,0,0,0,0,0,0,0,1,710,2017-04-14,0,0,1,1,0,,,,,,,,,,,,,3844413,32
77910766,,,0,0,0,0,2,2018-10-05,0,0,0,0,0,0,0,0,0,0,PUBLICATION AND ISSUE SECTION,0,0,"HACK, ANDREA R",0,0,1,0,1,1,0,0,2010-01-13,1,0,1,0,L80,2012-02-28,3000.0,NINTENDO THE LAST STORY,0,0,0,2011-05-17,2012-02-28,,0,,0,0,0,0,0,0,0,0,0,0,710,2018-10-05,0,0,1,0,0,,,,,,,,,,,,0.0,4103501,32
77911707,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,"HACK, ANDREA R",0,0,0,0,0,0,0,0,2010-01-14,0,0,1,0,L80,2021-05-11,4000.0,APPLEGATE ORGANICS,0,0,0,2010-11-02,2011-03-29,2021-03-29,0,,0,1,0,0,0,1,0,0,0,1,800,2021-05-11,0,0,1,1,0,,,,,,,,,,,,0.0,3938887,32
77911717,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,"HACK, ANDREA R",0,0,0,0,0,0,0,0,2010-01-14,0,0,1,0,L80,2021-06-07,4000.0,APPLEGATE NATURALS,0,0,0,2010-11-02,2011-08-16,2021-08-16,0,,0,1,0,0,0,1,0,0,0,1,800,2021-06-07,0,0,1,1,0,,,,,,,,,,,,0.0,4013164,32
77912845,,,0,0,0,0,2,2020-07-31,0,0,0,0,0,0,0,0,0,0,PUBLICATION AND ISSUE SECTION,0,0,"ALI, STEPHANIE MARIE",0,0,1,0,0,0,0,0,2010-01-15,0,0,1,0,L90,2013-12-24,4000.0,SAMSUNG WAVE,0,0,0,2013-10-08,2013-12-24,,0,,0,0,0,0,0,0,0,0,0,1,710,2020-07-31,0,0,1,0,0,,,,,,,,,,,,,4452822,32
77914150,,,0,0,0,0,2,2022-07-01,0,0,0,0,0,0,0,0,0,0,TMO LAW OFFICE 112,0,0,"PATE, TARA J",0,0,1,0,1,0,0,0,2010-01-18,1,0,1,0,M30,2017-02-28,4000.0,RAPPLEBERRY BAGELS,0,0,0,2011-10-04,2011-12-20,,0,,0,1,0,0,0,1,0,0,0,1,710,2022-07-01,0,0,1,0,0,,,,,,,,,,,,,4072401,32
77914235,2011-02-28,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,INTENT TO USE SECTION,0,0,"MCMORROW, RONALD G",0,0,0,0,0,0,0,0,2010-01-18,0,1,1,0,L50,2010-07-27,4000.0,MONTAPPLE,0,0,0,2010-06-01,,,0,,0,0,0,0,0,0,0,0,0,1,606,2011-02-28,0,0,1,0,0,,,,,,,,,,,,,0,32
77916264,,,0,0,0,0,2,2020-02-28,0,0,0,0,0,0,0,0,0,0,PUBLICATION AND ISSUE SECTION,0,0,"CROWLEY, SEAN MICHAEL",0,0,0,0,0,0,0,0,2010-01-20,0,0,1,0,M70,2013-06-14,3000.0,SAMSUNG APPS,0,0,0,2011-09-06,2013-07-23,,0,,0,0,0,0,0,0,0,0,1,0,710,2020-02-28,0,0,1,1,0,,,,,,,,,,,,1.0,4372814,32
77917665,,,0,0,0,0,2,2017-11-17,0,0,0,0,0,0,0,0,0,0,PUBLICATION AND ISSUE SECTION,0,0,"EDWARDS, ALICIA COLLIN",0,0,0,0,0,0,0,0,2010-01-22,0,0,1,0,M60,2011-03-04,4000.0,WINTER APPLE,0,0,0,2010-08-17,2011-04-12,,0,,0,0,0,0,0,0,0,0,0,1,710,2017-11-17,0,0,1,1,0,,,,,,,,,,,,,3945658,32
77919359,,,0,0,0,0,2,2017-09-22,0,0,0,0,0,0,0,0,0,0,PUBLICATION AND ISSUE SECTION,0,0,"VAGHANI, MAYUR C",1,0,0,0,0,0,0,0,2010-01-25,0,0,0,0,L20,2011-02-15,3000.0,DISNEY UNDERGROUND,0,0,0,2010-11-30,2011-02-15,,0,,0,0,0,0,0,0,0,0,0,0,710,2017-09-22,0,0,1,1,0,,,,,,,,,,,,1.0,3918758,32
77920556,2010-10-29,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,TMO LAW OFFICE 112 - EXAMINING ATTORNEY ASSIGNED,0,0,"PEETE, KYLE C",1,0,0,0,0,0,0,0,2010-01-26,0,0,0,0,M30,2010-12-02,5000.0,APPLEMINT,0,0,0,,,,0,,0,0,0,0,0,0,0,0,1,0,602,2010-12-02,0,0,0,1,0,,,,,,,,,,,,,0,32
77923446,,,0,0,0,0,2,2022-07-22,0,0,0,0,0,0,0,0,0,0,TMEG LAW OFFICE 103,0,0,"MCBRIDE, THEODORE M",1,0,0,0,0,0,0,0,2010-01-29,0,0,0,0,L30,2018-01-24,4000.0,SIMPLY APPLE,0,0,0,2010-06-08,2012-01-10,,0,,0,0,0,0,0,1,0,0,0,1,710,2022-07-22,0,0,1,1,0,,,,,,,,,,,,,4081686,32
77924023,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,,0,0,0,0,0,0,0,0,,0,1,1,0,,,4000.0,"THE MARK IS A DOWNLOADABLE APPLICATION TO BE USED FOR CELLPHONES, SMARTPHONES, IPHONES, IPAD, COMPUTERS, AND THE LIKE. THE SOFTWARE WILL CONVERT THE SURFACE AND OR FACE OF ANY OF THESE DEVICES INTO A MIRROR, HOLDING ALL THE QUALITIES OF A STANDARD MIRROR.",0,0,0,,,,0,,0,0,0,0,0,0,0,0,0,1,622,2010-02-05,0,0,1,0,0,,,,,,,,,,,,,0,32
77924073,2011-09-26,,0,0,0,0,,,0,0,0,0,0,0,1,1,0,0,INTENT TO USE SECTION,0,0,"SPARACINO, MARK V",0,0,0,0,0,0,0,0,2010-01-29,0,1,1,0,L30,2010-08-24,3000.0,3D SAMSUNG FULL HD,0,0,0,2010-06-29,,,0,,0,0,0,0,0,0,0,0,0,0,606,2011-09-26,0,0,1,0,0,,,,,,,,,,,,1.0,0,32
77924379,2010-09-03,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,TMO LAW OFFICE 113 - EXAMINING ATTORNEY ASSIGNED,0,0,"HESIK, APRIL ANNE",1,0,0,0,0,0,0,0,2010-01-31,0,0,0,0,M40,2010-05-06,4000.0,APPLE TABLET,0,0,0,,,,0,,0,0,0,0,0,0,0,0,1,1,601,2010-09-06,0,0,0,1,0,,,,,,,,,,,,,0,32
77924667,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,"BHANOT, KAPIL KUMAR",1,0,0,0,0,0,0,0,2010-02-01,0,0,0,0,L80,2020-11-27,4000.0,"APPLEBY SYSTEMS, INC.",0,0,0,2010-06-15,2010-08-31,2020-08-31,0,,0,1,0,1,0,1,0,0,1,1,800,2020-11-27,0,0,0,1,0,,,,,,,,,,,,0.0,3841233,32
77925132,,,0,0,0,0,2,2018-09-21,0,0,0,0,0,0,0,0,0,0,PUBLICATION AND ISSUE SECTION,0,0,"MIDDLETON, BERNICE L",0,0,0,0,0,0,0,0,2010-02-01,0,0,1,0,L60,2012-01-06,4000.0,WATERMELON GREEN APPLE FREEZE,0,0,0,2010-09-28,2012-02-14,,0,,0,0,0,0,0,0,0,0,0,1,710,2018-09-21,0,0,1,1,0,,,,,,,,,,,,,4099545,32
77925329,2010-11-09,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,TMEG LAW OFFICE 104 - EXAMINING ATTORNEY ASSIGNED,0,0,"ESTRADA, LINDA M",0,0,0,0,0,0,0,0,2010-02-01,0,1,1,0,L40,2010-12-03,4000.0,APPLE PIE MOONSHINE,0,0,0,,,,0,,0,0,0,0,0,0,0,0,0,1,602,2010-12-03,0,0,1,0,0,,,,,,,,,,,,,0,32
77925559,2011-03-21,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,INTENT TO USE SECTION,0,0,"ERVIN, INGA MARIE",0,0,0,0,0,0,0,0,2010-02-02,0,1,1,0,M20,2010-08-17,4000.0,GRAPPLERS NUTRITION,0,0,0,2010-06-22,,,0,,0,0,0,0,0,0,0,0,0,1,606,2011-03-21,0,0,1,0,0,,,,,,,,,,,,,0,32
77925637,2011-03-14,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,INTENT TO USE SECTION,0,0,"SPARACINO, MARK V",0,0,0,0,0,0,0,0,2010-02-02,0,1,1,0,L30,2010-08-10,4000.0,SAMSUNG MONTE,0,0,0,2010-06-15,,,0,,0,0,0,0,0,0,0,0,0,1,606,2011-03-14,0,0,1,0,0,,,,,,,,,,,,1.0,0,32
77926242,2014-05-09,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,TTAB,0,0,"OLANDRIA, WARREN L",0,0,0,0,0,0,0,0,2010-02-02,0,1,1,0,M30,2014-05-09,4000.0,APPLES & A'S,0,0,0,2011-01-04,,,0,,0,0,0,0,0,0,0,0,0,1,604,2014-05-09,0,0,1,0,0,,,,,,,,,,,,,0,32
77928234,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,"CROWLEY, SEAN MICHAEL",0,0,0,0,0,0,0,0,2010-02-04,0,0,1,0,M70,2023-08-03,4000.0,SAMSUNG GALAXY,0,0,0,2010-04-27,2013-03-26,2023-03-26,0,,0,1,0,0,0,1,0,0,0,1,800,2023-08-03,0,0,1,1,0,,,,,,,,,,,,1.0,4309404,33
77929796,2011-03-21,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,INTENT TO USE SECTION,0,0,"SOMERVILLE, ARETHA CHA",0,0,0,0,0,0,0,0,2010-02-06,0,1,1,0,L70,2010-08-17,4000.0,THE CLEVER APPLE,0,0,0,2010-06-22,,,0,,0,0,0,0,0,0,0,0,1,1,606,2011-03-21,0,0,0,0,0,,,,,,,,,,,,,0,33
77930145,2010-12-22,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,TMEG LAW OFFICE 103 - EXAMINING ATTORNEY ASSIGNED,0,0,"JUN, WON KYUNG WENDY",0,0,0,0,0,0,0,0,2010-02-08,0,1,1,0,L30,2011-01-21,4000.0,HOOD BARBIE,0,0,0,,,,0,,0,0,0,0,0,0,0,0,0,1,602,2011-01-21,0,0,1,0,0,,,,,,,,,,,,,0,33
77930393,,,0,0,0,0,2,2018-01-19,0,0,0,0,0,0,0,0,0,0,PUBLICATION AND ISSUE SECTION,0,0,"OH, WON TEAK",0,0,0,0,0,0,0,0,2010-02-08,0,0,1,0,M50,2011-05-09,4000.0,GREEN APPLE,0,0,0,2010-09-14,2011-06-14,,0,,0,0,0,0,0,0,0,0,0,1,710,2018-01-19,0,0,1,1,0,,,,,,,,,,,,,3979012,33
77930743,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,"HACK, ANDREA R",0,0,0,0,0,0,0,0,2010-02-08,0,0,1,0,L80,2021-10-04,4000.0,GRAPPLE,0,0,0,2010-06-22,2012-03-27,2022-03-27,0,,0,0,0,0,0,1,0,0,0,1,800,2021-10-04,0,0,1,1,0,,,,,,,,,,,,,4119026,33
77931037,2011-01-04,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,TTAB,0,0,"MONINGHOFF, KIM TERESA",0,0,0,0,0,0,0,0,2010-02-08,0,0,1,0,M40,2011-01-04,4000.0,NIKE,0,0,0,2010-08-31,,,0,,0,0,0,0,0,0,0,0,0,1,604,2011-01-04,0,0,1,1,0,,,,,,,,,,,,,0,33
77932876,2011-09-12,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,INTENT TO USE SECTION,0,0,"SPARACINO, MARK V",0,0,0,0,0,0,0,0,2010-02-10,0,1,1,0,L30,2010-08-10,4000.0,A NEW DIMENSION IN TV BY SAMSUNG,0,0,0,2010-06-15,,,0,,0,0,0,0,0,0,0,0,0,1,606,2011-09-12,0,0,1,0,0,,,,,,,,,,,,1.0,0,33
77933349,,,0,0,0,0,2,2017-04-21,0,0,0,0,0,0,0,0,0,0,PUBLICATION AND ISSUE SECTION,0,0,"ANKRAH, NAAKWAMA S",1,0,0,0,0,0,0,0,2010-02-11,0,0,0,0,L90,2010-09-14,3000.0,ADAMLIKES APPLES,0,0,0,2010-06-29,2010-09-14,,0,,0,0,0,0,0,0,0,0,1,0,710,2017-04-21,0,0,0,1,0,,,,,,,,,,,,,3847696,33
77933724,2012-02-27,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,INTENT TO USE SECTION,0,0,"BRECKENFELD, WILLIAM G",0,0,0,0,0,0,0,0,2010-02-11,0,1,1,0,M70,2011-08-10,4000.0,DISNEY TANGLED,0,0,0,2010-11-30,,,0,,0,0,0,0,0,0,0,0,0,1,606,2012-02-27,0,0,1,0,0,,,,,,,,,,,,1.0,0,33
77933731,2012-03-26,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,INTENT TO USE SECTION,0,0,"BRECKENFELD, WILLIAM G",0,0,0,0,0,0,0,0,2010-02-11,0,1,1,0,M70,2011-08-10,4000.0,DISNEY TANGLED,0,0,0,2010-12-28,,,0,,0,0,0,0,0,0,0,0,0,1,606,2012-03-26,0,0,1,0,0,,,,,,,,,,,,1.0,0,33
77933831,2013-02-25,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,INTENT TO USE SECTION,0,0,"BRECKENFELD, WILLIAM G",0,0,0,0,0,0,0,0,2010-02-11,0,1,1,0,M70,2011-08-10,4000.0,DISNEY TANGLED,0,0,0,2010-11-30,,,0,,0,0,0,0,0,0,0,0,0,1,606,2013-02-25,0,0,1,0,0,,,,,,,,,,,,1.0,0,33
77933839,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,"BRECKENFELD, WILLIAM G",0,0,0,0,0,0,0,0,2010-02-11,0,0,1,0,M70,2022-02-25,4000.0,DISNEY TANGLED,0,0,0,2010-12-07,2011-10-04,2021-10-04,0,,0,1,0,0,0,1,0,0,0,1,800,2022-02-25,0,0,1,1,0,,,,,,,,,,,,1.0,4035684,33
77933850,2012-02-27,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,INTENT TO USE SECTION,0,0,"BRECKENFELD, WILLIAM G",0,0,0,0,0,0,0,0,2010-02-11,0,1,1,0,M70,2011-08-10,4000.0,DISNEY TANGLED,0,0,0,2010-11-30,,,0,,0,0,0,0,0,0,0,0,0,1,606,2012-02-27,0,0,1,0,0,,,,,,,,,,,,1.0,0,33
77933865,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,"BRECKENFELD, WILLIAM G",0,0,0,0,0,0,0,0,2010-02-11,0,0,1,0,M70,2023-09-27,4000.0,DISNEY TANGLED,0,0,0,2011-12-06,2013-04-02,2023-04-02,0,,0,1,0,0,0,1,0,0,0,1,800,2023-09-27,0,0,1,1,0,,,,,,,,,,,,1.0,4313375,33
77933941,2012-02-27,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,INTENT TO USE SECTION,0,0,"BRECKENFELD, WILLIAM G",0,0,0,0,0,0,0,0,2010-02-11,0,1,1,0,M70,2011-08-10,4000.0,DISNEY TANGLED,0,0,0,2010-11-30,,,0,,0,0,0,0,0,0,0,0,0,1,606,2012-02-27,0,0,1,0,0,,,,,,,,,,,,1.0,0,33
77934164,,,0,0,0,0,2,2017-06-30,0,0,0,0,0,0,0,0,0,0,PUBLICATION AND ISSUE SECTION,0,0,"MCMORROW, JANICE LEE",0,0,0,0,0,0,0,0,2010-02-12,0,0,1,0,M60,2010-10-19,4000.0,CINAPPLE,0,0,0,2010-07-06,2010-11-23,,0,,0,0,0,0,0,0,0,0,0,1,710,2017-06-30,0,0,1,1,0,,,,,,,,,,,,,3881584,33
77934179,2012-07-17,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,TTAB,0,0,"MCMORROW, JANICE LEE",0,0,0,0,0,0,0,0,2010-02-12,0,1,1,0,M60,2012-07-17,4000.0,STRAWBERRY APPLE MIST,0,0,0,2010-07-13,,,0,,0,0,0,0,0,0,0,0,0,1,604,2012-07-17,0,0,1,0,0,,,,,,,,,,,,,0,33
77934539,2012-02-27,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,INTENT TO USE SECTION,0,0,"BRECKENFELD, WILLIAM G",0,0,0,0,0,0,0,0,2010-02-12,0,1,1,0,M70,2011-08-10,4000.0,DISNEY TANGLED,0,0,0,2010-11-30,,,0,,0,0,0,0,0,0,0,0,0,1,606,2012-02-27,0,0,1,0,0,,,,,,,,,,,,1.0,0,33
77934553,,,0,0,0,0,2,2018-06-01,0,0,0,0,0,0,0,0,0,0,PUBLICATION AND ISSUE SECTION,0,0,"BRECKENFELD, WILLIAM G",0,0,0,0,0,0,0,0,2010-02-12,0,0,1,0,M70,2011-09-19,4000.0,DISNEY TANGLED,0,0,0,2011-01-04,2011-10-25,,0,,0,0,0,0,0,0,0,0,0,1,710,2018-06-01,0,0,1,1,0,,,,,,,,,,,,1.0,4046066,33
77934558,2012-02-27,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,INTENT TO USE SECTION,0,0,"BRECKENFELD, WILLIAM G",0,0,0,0,0,0,0,0,2010-02-12,0,1,1,0,M70,2011-08-10,4000.0,DISNEY TANGLED,0,0,0,2010-11-30,,,0,,0,0,0,0,0,0,0,0,0,1,606,2012-02-27,0,0,1,0,0,,,,,,,,,,,,1.0,0,33
77934560,2012-02-27,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,INTENT TO USE SECTION,0,0,"BRECKENFELD, WILLIAM G",0,0,0,0,0,0,0,0,2010-02-12,0,1,1,0,M70,2011-08-10,4000.0,DISNEY TANGLED,0,0,0,2010-11-30,,,0,,0,0,0,0,0,0,0,0,0,1,606,2012-02-27,0,0,1,0,0,,,,,,,,,,,,1.0,0,33
77934567,2012-03-26,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,INTENT TO USE SECTION,0,0,"BRECKENFELD, WILLIAM G",0,0,0,0,0,0,0,0,2010-02-12,0,1,1,0,M70,2011-08-10,4000.0,DISNEY TANGLED,0,0,0,2010-12-28,,,0,,0,0,0,0,0,0,0,0,0,1,606,2012-03-26,0,0,1,0,0,,,,,,,,,,,,1.0,0,33
77934576,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,"BRECKENFELD, WILLIAM G",0,0,0,0,0,0,0,0,2010-02-12,0,0,1,0,M70,2023-04-23,4000.0,DISNEY TANGLED,0,0,0,2011-12-06,2012-10-09,2022-10-09,0,,0,1,0,0,0,1,0,0,1,1,800,2023-04-23,0,0,0,1,0,,,,,,,,,,,,1.0,4222265,33
77934582,2012-08-27,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,INTENT TO USE SECTION,0,0,"BRECKENFELD, WILLIAM G",0,0,0,0,0,0,0,0,2010-02-12,0,1,1,0,M70,2011-08-10,4000.0,DISNEY TANGLED,0,0,0,2010-11-30,,,0,,0,0,0,0,0,0,0,0,0,1,606,2012-08-27,0,0,1,0,0,,,,,,,,,,,,1.0,0,33
77935084,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,"KING, CHRISTINA B",1,0,0,0,0,0,0,0,2010-02-12,0,0,0,0,L90,2020-08-25,4000.0,PINEAPPLE PRODUCTIONS,0,0,0,2010-06-29,2010-09-14,2020-09-14,0,,0,1,0,0,0,1,0,0,1,1,800,2020-08-25,0,0,0,1,0,,,,,,,,,,,,,3847795,33
77936572,2013-09-09,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,INTENT TO USE SECTION,0,0,"BENMAMAN, ALICE MEDINA",0,0,0,0,0,0,0,0,2010-02-16,0,1,1,0,M70,2011-08-15,4000.0,APPLEHEAD,0,0,0,2010-06-15,,,0,,0,0,0,0,0,0,0,0,0,1,606,2013-09-09,0,0,1,0,0,,,,,,,,,,,,0.0,0,33
77937229,,,0,0,0,0,2,2017-05-12,0,0,0,0,0,0,0,0,0,0,PUBLICATION AND ISSUE SECTION,0,0,"CLARK, ROBERT C",1,0,0,0,0,0,0,0,2010-02-17,0,0,0,0,L10,2010-10-05,4000.0,APPLE VALLEY FARMS,0,0,0,2010-07-20,2010-10-05,,0,,0,0,0,0,0,0,0,0,0,1,710,2017-05-12,0,0,1,1,0,,,,,,,,,,,,,3856196,33
77937336,2013-10-14,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,INTENT TO USE SECTION,0,0,"WELLS, KELLEY L",0,0,0,0,0,0,0,0,2010-02-17,0,1,1,0,L50,2011-03-14,4000.0,UNE FLEUR DE CHANEL,0,0,0,2010-07-13,,,0,,0,0,0,0,0,0,0,0,0,1,606,2013-10-14,0,0,1,0,0,,,,,,,,,,,,1.0,0,33
77939228,2011-05-23,,0,0,1,0,,,0,0,0,0,0,0,0,0,0,0,INTENT TO USE SECTION,0,0,"DUBRAY, KATHERINE M",1,0,0,0,0,0,0,0,2010-02-18,0,1,0,0,L50,2010-10-19,4000.0,GARDEN OF APPLES,0,0,0,2010-08-24,,,0,,0,0,0,0,0,0,0,0,0,1,606,2011-05-23,0,0,1,0,0,,,,,,,,,,,,,0,33
77942940,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,"ZAK, HENRY S",1,0,0,0,0,0,0,0,2010-02-23,0,0,0,0,M80,2021-01-24,5000.0,STANLEY STEEMER,0,0,0,2010-08-24,2010-11-09,2020-11-09,0,,0,1,0,0,0,1,0,0,1,0,800,2021-01-24,0,0,1,1,0,,,,,,,,,,,,1.0,3872588,33
77943427,,,0,0,0,0,2,2021-05-07,0,0,0,0,0,0,0,0,0,0,TMEG LAW OFFICE 109,0,0,"SWIFT, GILBERT M",1,0,0,0,0,0,0,0,2010-02-24,0,0,0,0,L90,2015-11-16,3000.0,ZEETLEGOO'S PET & PEOPLE STORE,0,0,0,2010-07-20,2010-10-05,,0,,0,0,0,0,0,1,0,0,1,0,710,2021-05-07,0,0,0,1,0,,,,,,,,,,,,,3856484,33
77944949,2012-02-03,,0,1,0,0,,,0,0,0,0,0,0,1,1,0,0,TMEG LAW OFFICE 105 - EXAMINING ATTORNEY ASSIGNED,0,0,"JENKINS JR, CHARLES L",0,0,1,0,0,0,0,0,2010-02-25,0,1,1,0,L50,2012-02-28,3000.0,TWO APPLES - ORIENT MOLASSES,0,0,0,,,,0,,0,0,0,0,0,0,0,0,0,0,602,2012-02-28,0,0,1,0,0,,,,,,,,,,,,,0,33
