case_row_id,case_number,case_number_raw,district_id,party_row_count,party_type,name,name_long
929,0:05-cv-00104,0:05-cv-00104-MJD-SRN,mnd,3986,Defendant,Betco Corporation,Betco Corporation
930,0:05-cv-00136,0:05-cv-00136-JRT-FLN,mnd,3990,Counter Claimant,3D Systems Inc,3D Systems Inc
931,0:05-cv-00156,0:05-cv-00156-JNE-SRN,mnd,3995,Defendant,"Barton Nelson, Inc","Barton Nelson, Inc"
932,0:05-cv-00217,0:05-cv-00217-JMR-FLN,mnd,3997,Defendant,Simoniz USA Inc,Simoniz USA Inc
933,0:05-cv-00237,0:05-cv-00237-RHK-JSM,mnd,3999,Defendant,Saris Cycling Group Inc,Saris Cycling Group Inc
934,0:05-cv-00278,0:05-cv-00278-RHK-AJB,mnd,4001,Defendant,"Industrial Fumigant, Inc.","Industrial Fumigant, Inc. The, an Illinois corporation"
935,0:05-cv-00280,0:05-cv-00280-MJD-AJB,mnd,4003,Defendant,"Orbus, Inc","Orbus, Inc an Illinois corporation"
936,0:05-cv-00301,0:05-cv-00301-JRT-FLN,mnd,4008,Counter Claimant,Greystone International Inc,Greystone International Inc
937,0:05-cv-00314,0:05-cv-00314-MJD-SRN,mnd,4012,Counter Claimant,"R.S. Covenant, Inc","R.S. Covenant, Inc"
938,0:05-cv-00328,0:05-cv-00328-JRT-RLE,mnd,4017,Defendant,Korral Kool Inc,Korral Kool Inc
939,0:05-cv-00535,0:05-cv-00535-JNE-SRN,mnd,4019,Defendant,Cypress Systems Inc,Cypress Systems Inc a California corporation
940,0:05-cv-00536,0:05-cv-00536-JNE-SRN,mnd,4028,Counter Claimant,Immunocorp,Immunocorp a California corporation
941,0:05-cv-00561,0:05-cv-00561-JNE-SRN,mnd,4033,Counter Claimant,"Fenchem Enterprises, Ltd.,","Fenchem Enterprises, Ltd., a Chinese corporation"
942,0:05-cv-00612,0:05-cv-00612-PJS-JJG,mnd,4038,Defendant,"The Forest Group, Inc.","The Forest Group, Inc."
943,0:05-cv-00623,0:05-cv-00623-JMR-FLN,mnd,4042,Counter Claimant,Aearo Company I,Aearo Company I
944,0:05-cv-00651,0:05-cv-00651-JNE-JSM,mnd,4051,Counter Claimant,ev3 Inc.,ev3 Inc. a Delaware corporation
945,0:05-cv-00660,0:05-cv-00660-JNE-SRN,mnd,4057,Counter Claimant,"Seasonal Specialties, LLC","Seasonal Specialties, LLC a Minnesota limited liability company"
946,0:05-cv-00722,0:05-cv-00722-JRT-FLN,mnd,4062,Counter Claimant,"Surgin Surgical Instrumentation, Inc.","Surgin Surgical Instrumentation, Inc. a California Corporation"
947,0:05-cv-00733,0:05-cv-00733-MJD-JGL,mnd,4065,Defendant,Global Total Office,Global Total Office
948,0:05-cv-00746,0:05-cv-00746-ADM-AJB,mnd,4068,Defendant,"Moldex-Metric, Inc.","Moldex-Metric, Inc."
949,0:05-cv-00748,0:05-cv-00748-DWF-AJB,mnd,4074,Defendant,"Kleen Products, LLC","Kleen Products, LLC formerly known as Akona, LLC"
950,0:05-cv-00756,0:05-cv-00756-MJD-AJB,mnd,4079,Defendant,Southwest Traffic Systems,Southwest Traffic Systems TERMINATED: 09/25/2007
951,0:05-cv-00766,0:05-cv-00766-DWF-JSM,mnd,4081,Defendant,Steve Stumbo,Steve Stumbo
952,0:05-cv-00800,0:05-cv-00800-JRT-FLN,mnd,4084,Counter Claimant,American Seating Company,American Seating Company
953,0:05-cv-00824,0:05-cv-00824-JMR-FLN,mnd,4090,Counter Claimant,"W. L. Gore & Associates, Inc.","W. L. Gore & Associates, Inc."
954,0:05-cv-00825,0:05-cv-00825-DWF-SRN,mnd,4093,Defendant,Timothy Edwards,Timothy Edwards
955,0:05-cv-00831,0:05-cv-00831-JMR-FLN,mnd,435464,Counter Claimant,FMC Corporation,FMC Corporation
956,0:05-cv-00832,0:05-cv-00832-ADM-JJG,mnd,4099,Counter Claimant,"Paddock Laboratories, Inc.","Paddock Laboratories, Inc."
957,0:05-cv-00837,0:05-cv-00837-MJD-SRN,mnd,4109,Defendant,"Cypress Medical Products, Inc.","Cypress Medical Products, Inc."
958,0:05-cv-00907,0:05-cv-00907-ADM-JSM,mnd,4111,Defendant,Escalade Sports,Escalade Sports
959,0:05-cv-00939,0:05-cv-00939-JRT-FLN,mnd,4114,Defendant,Objet Geometries LTD,Objet Geometries LTD
960,0:05-cv-00942,0:05-cv-00942-ADM-AJB,mnd,4116,Defendant,County Materials Corporation,County Materials Corporation a Wisconsin corporation
961,0:05-cv-00975,0:05-cv-00975-RHK-AJB,mnd,4118,Defendant,Michael Wiese,"Michael Wiese individually and President of American Engineered Products, LLC,"
962,0:05-cv-00995,0:05-cv-00995-MJD-RLE,mnd,4121,Counter Claimant,"Centennial Molding, LLC","Centennial Molding, LLC"
963,0:05-cv-01027,0:05-cv-01027-JMR-FLN,mnd,494091,Counter Claimant,"KVH Industries, Inc","KVH Industries, Inc"
964,0:05-cv-01117,0:05-cv-01117-DWF-AJB,mnd,4133,Counter Claimant,"Dorel Juvenile Group, Inc., Cosco Home and Office Products Division","Dorel Juvenile Group, Inc., Cosco Home and Office Products Division a Massachusetts corporation"
965,0:05-cv-01159,0:05-cv-01159-ADM-JSM,mnd,4136,Defendant,"Envirochem, Inc.","Envirochem, Inc."
966,0:05-cv-01174,0:05-cv-01174-JMR-JJG,mnd,4138,Defendant,"AMERICA HEARS, LLC,","AMERICA HEARS, LLC,"
967,0:05-cv-01231,0:05-cv-01231-JRT-FLN,mnd,4141,Counter Claimant,Seating Concepts LLC,Seating Concepts LLC
968,0:05-cv-01253,0:05-cv-01253-JNE-JJG,mnd,490980,Counter Claimant,"Kraft Foods, Inc.","Kraft Foods, Inc. TERMINATED: 12/02/2005"
969,0:05-cv-01277,0:05-cv-01277-JMR-FLN,mnd,4144,Defendant,"Miraial Co., Ltd.","Miraial Co., Ltd. a Japanese corporation"
970,0:05-cv-01396,0:05-cv-01396-JRT-FLN,mnd,3,Counter Claimant,Camtek Ltd.,Camtek Ltd. a foreign corporation
971,0:05-cv-01464,0:05-cv-01464-PJS-RLE,mnd,4156,Counter Claimant,Cordis Corporation,Cordis Corporation
972,0:05-cv-01621,0:05-cv-01621-DWF-AJB,mnd,4180,Counter Claimant,Tim Harms,Tim Harms TERMINATED: 07/16/2007
973,0:05-cv-01624,0:05-cv-01624-ADM-JSM,mnd,4185,Defendant,"Five Peaks Technology, LLC","Five Peaks Technology, LLC"
974,0:05-cv-01625,0:05-cv-01625-JMR-FLN,mnd,4187,Defendant,"Poly Portables, Inc.","Poly Portables, Inc."
975,0:05-cv-01626,0:05-cv-01626-JRT-FLN,mnd,4189,Defendant,L. T. Hampel Corporation,L. T. Hampel Corporation
976,0:05-cv-01627,0:05-cv-01627-JNE-SRN,mnd,4191,Defendant,Poly-John Enterprises Corporation,Poly-John Enterprises Corporation
977,0:05-cv-01660,0:05-cv-01660-ADM-FLN,mnd,4193,Defendant,Apex Mountain Holdings Corporation,Apex Mountain Holdings Corporation
978,0:05-cv-01835,0:05-cv-01835-PJS-JJG,mnd,4201,Counter Claimant,Jacobsen,"Jacobsen a Textron Company, a Division of Textron, Inc.,"
979,0:05-cv-01866,0:05-cv-01866-DWF-AJB,mnd,4204,Defendant,"Headrick Building Products, Inc.","Headrick Building Products, Inc. a Georgia corporation"
980,0:05-cv-01875,0:05-cv-01875-ADM-JSM,mnd,4212,Counter Claimant,Vita Zahnfabrik H. Rauter GMBH & Co.. KG,Vita Zahnfabrik H. Rauter GMBH & Co.. KG
981,0:05-cv-02016,0:05-cv-02016-JRT-FLN,mnd,4216,Defendant,Harper Corporation of America,Harper Corporation of America
982,0:05-cv-02040,0:05-cv-02040-JMR-FLN,mnd,4219,Defendant,"Gysbers Excavating, Inc.","Gysbers Excavating, Inc."
983,0:05-cv-02056,0:05-cv-02056-MJD-AJB,mnd,4221,Defendant,"Woodhaven, Inc.","Woodhaven, Inc."
984,0:05-cv-02062,0:05-cv-02062-DWF-AJB,mnd,441236,Counter Claimant,Millennium L.P.,Millennium L.P.
985,0:05-cv-02079,0:05-cv-02079-JNE-SRN,mnd,4230,Defendant,Mitsubishi Corporation,Mitsubishi Corporation
986,0:05-cv-02081,0:05-cv-02081-DWF-SRN,mnd,4233,Counter Claimant,International Business Machines Corporation,International Business Machines Corporation a New York corporation
987,0:05-cv-02167,0:05-cv-02167-PJS-RLE,mnd,4237,Counter Claimant,"Swift Manufacturing Co., Inc.","Swift Manufacturing Co., Inc."
988,0:05-cv-02205,0:05-cv-02205-ADM-AJB,mnd,4241,Defendant,Paul Hogan,Paul Hogan an individual
989,0:05-cv-02242,0:05-cv-02242-JRT-JJG,mnd,4244,Counter Claimant,"Peerless Industries, Inc.","Peerless Industries, Inc. a Delaware corporation"
990,0:05-cv-02329,0:05-cv-02329-JMR-JJG,mnd,4252,Counter Claimant,U. S. Bank National Association,U. S. Bank National Association TERMINATED: 05/05/2006
991,0:05-cv-02545,0:05-cv-02545-MJD-JJG,mnd,4259,Defendant,Betco Corporation,Betco Corporation
992,0:05-cv-02546,0:05-cv-02546-MJD-SER,mnd,1,Counter Claimant,"NBS Technologies, Inc.","NBS Technologies, Inc."
993,0:05-cv-02563,0:05-cv-02563-JNE-JJG,mnd,4274,Defendant,"Caldera Medical, Inc","Caldera Medical, Inc a California corporaiton"
994,0:05-cv-02584,0:05-cv-02584-PJS-RLE,mnd,4285,Counter Claimant,"Commscope Solutions Properties, LLC","Commscope Solutions Properties, LLC"
995,0:05-cv-02624,0:05-cv-02624-PJS-RLE,mnd,4292,Counter Claimant,WILA B.V.,WILA B.V.
996,0:05-cv-02669,0:05-cv-02669-JRT-FLN,mnd,4297,Counter Claimant,"Welch Allyn Protocol, Inc.","Welch Allyn Protocol, Inc. an Oregon corporation formerly known as Medical Research Laboratories, Inc."
997,0:05-cv-02803,0:05-cv-02803-DWF-SRN,mnd,4302,Counter Claimant,Royal Pet Incorporated,Royal Pet Incorporated Sued as Royal Pet Inc.
998,0:05-cv-02806,0:05-cv-02806-JMR-FLN,mnd,4307,Counter Claimant,"Alexander Andrew, Inc.","Alexander Andrew, Inc."
999,0:05-cv-02879,0:05-cv-02879-JNE-JJG,mnd,4313,Counter Claimant,County Materials Corp.,County Materials Corp. and
1000,0:05-cv-02943,0:05-cv-02943-ADM-JSM,mnd,4317,Defendant,"Smartstage America, Inc.","Smartstage America, Inc."
1001,0:05-cv-02972,0:05-cv-02972-JNE-JJG,mnd,4321,Counter Claimant,"Immudyne, Inc","Immudyne, Inc a Delaware corporation"
1002,0:05-cv-60158,0:05-cv-60158-AJ,flsd,4325,Counter Claimant,"Andrx Pharmaceuticals, Inc.","Andrx Pharmaceuticals, Inc."
1003,0:05-cv-60187,0:05-cv-60187-KAM,flsd,558521,Counter Claimant,Homeland Housewares  LLC,Homeland Housewares  LLC
1004,0:05-cv-60201,0:05-cv-60201-CMA,flsd,4336,Defendant,Robert E. Dorf,Robert E. Dorf an individual citizen of Florida
1005,0:05-cv-60266,0:05-cv-60266-AJ,flsd,4343,Counter Claimant,"Hayward Pool Products, Inc.","Hayward Pool Products, Inc."
1006,0:05-cv-60764,0:05-cv-60764-PCH,flsd,4349,Counter Claimant,"Latham Marine, Inc.","Latham Marine, Inc."
1007,0:05-cv-60784,0:05-cv-60784-CMA,flsd,4352,Defendant,Belkin Corporation,Belkin Corporation
1008,0:05-cv-60785,0:05-cv-60785-CMA,flsd,4356,Counter Claimant,Gigabyte Technology Company Limited,Gigabyte Technology Company Limited TERMINATED: 03/07/2006
1009,0:05-cv-60786,0:05-cv-60786-JEM,flsd,4359,Defendant,"Fourstar Group, Inc.","Fourstar Group, Inc."
1010,0:05-cv-60787,0:05-cv-60787-CMA,flsd,4365,Counter Claimant,"Primax Electronics, Ltd.","Primax Electronics, Ltd."
1011,0:05-cv-60788,0:05-cv-60788-WPD,flsd,4368,Defendant,"Adesso, Inc.","Adesso, Inc."
1012,0:05-cv-60789,0:05-cv-60789-PAS,flsd,4370,Defendant,"Fellowes, Inc.","Fellowes, Inc."
1013,0:05-cv-60846,0:05-cv-60846-MGC,flsd,4372,Defendant,"Flagstone Pavers, Inc.","Flagstone Pavers, Inc."
1014,0:05-cv-60854,0:05-cv-60854-FAM,flsd,4375,Defendant,"U.S. Paverscape, LLC","U.S. Paverscape, LLC"
1015,0:05-cv-60901,0:05-cv-60901-CMA,flsd,4377,Defendant,"Acco Brands, Inc.","Acco Brands, Inc. doing business as Kensington Technology Group"
1016,0:05-cv-60991,0:05-cv-60991-FAM,flsd,4380,Defendant,"King's Cages, LP","King's Cages, LP doing business as King's Cages"
1017,0:05-cv-61014,0:05-cv-61014-FAM,flsd,4382,Defendant,"Memorex Products, Inc.","Memorex Products, Inc."
1018,0:05-cv-61015,0:05-cv-61015-DMM,flsd,4384,Defendant,Jasco Products Company,Jasco Products Company
1019,0:05-cv-61016,0:05-cv-61016-DTKH,flsd,4387,Counter Claimant,"Targus, Inc.","Targus, Inc."
1020,0:05-cv-61136,0:05-cv-61136-MGC,flsd,4391,Defendant,"Accusys (USA), Inc.","Accusys (USA), Inc."
1021,0:05-cv-61205,0:05-cv-61205-MGC,flsd,4394,Defendant,Kinedyne Corporation,Kinedyne Corporation a Delaware corporation
1022,0:05-cv-61210,0:05-cv-61210-DMM,flsd,4396,Defendant,Sony Corporation of America,Sony Corporation of America
1023,0:05-cv-61225,0:05-cv-61225-KAM,flsd,4413,Counter Claimant,Family Dollar Stores,Family Dollar Stores
1024,0:05-cv-61264,0:05-cv-61264-MGC,flsd,4422,Defendant,"Fagerdala Thiger Marine Systems, AB,","Fagerdala Thiger Marine Systems, AB, a Swedish Corporation"
1025,0:05-cv-61593,0:05-cv-61593-AJ,flsd,4431,Counter Claimant,"Versacomp, Inc.","Versacomp, Inc. doing business as TNT Lift Systems"
1026,0:05-cv-61624,0:05-cv-61624-TK,flsd,4435,Defendant,"American Seals, Inc","American Seals, Inc a Florida corporation"
1028,0:05-cv-61678,0:05-cv-61678-CMA,flsd,4439,Defendant,Chic Technology Corp.,Chic Technology Corp.
1029,0:05-cv-61751,0:05-cv-61751-CMA,flsd,4442,Defendant,"Sony Electronics, Inc.","Sony Electronics, Inc."
1030,0:05-cv-61811,0:05-cv-61811-WPD,flsd,4448,Counter Claimant,"Richard M. Greenfield, Jr.","Richard M. Greenfield, Jr."
1031,0:06-cv-00139,0:06-cv-00139-JRT-FLN,mnd,454213,Defendant,"Pastrami Jacks, Inc.","Pastrami Jacks, Inc."
1032,0:06-cv-00142,0:06-cv-00142-MJD-AJB,mnd,4452,Defendant,"P.O.S. Business Systems, Inc","P.O.S. Business Systems, Inc"
1033,0:06-cv-00210,0:06-cv-00210-ADM-AJB,mnd,4455,Defendant,"HO Sports Company, Inc.","HO Sports Company, Inc."
1034,0:06-cv-00348,0:06-cv-00348-RLE,mnd,4457,Defendant,Otter Tail Corporation,Otter Tail Corporation
1035,0:06-cv-00434,0:06-cv-00434-JMR-FLN,mnd,4460,Counter Claimant,"KVH Industries, Inc.","KVH Industries, Inc. a Delaware Corporation"
1036,0:06-cv-00512,0:06-cv-00512-ADM-JSM,mnd,4463,Defendant,"CP-D Acquisition Company, LLC","CP-D Acquisition Company, LLC"
1037,0:06-cv-00524,0:06-cv-00524-JMR-FLN,mnd,4465,Defendant,Jack Henderson,Jack Henderson
1038,0:06-cv-00584,0:06-cv-00584-ADM-AJB,mnd,4468,Defendant,Alum-A-Pole Corporation,Alum-A-Pole Corporation
1039,0:06-cv-00750,0:06-cv-00750-DWF-SRN,mnd,4470,Defendant,"AMERICA HEARS, LLC,","AMERICA HEARS, LLC,"
1040,0:06-cv-00850,0:06-cv-00850-JRT-FLN,mnd,4472,Defendant,Sellstrom Manufacturing Company,Sellstrom Manufacturing Company
1041,0:06-cv-00969,0:06-cv-00969-MJD-SRN,mnd,4474,Defendant,Performance Companies,Performance Companies
1042,0:06-cv-01040,0:06-cv-01040-JNE-JJG,mnd,4481,Counter Claimant,VData LLC,VData LLC
1043,0:06-cv-01273,0:06-cv-01273-ADM-AJB,mnd,4487,Defendant,"Synesi Group, Inc.","Synesi Group, Inc. a Minnesota Corporation formerly known as Portogo, Inc."
1044,0:06-cv-01277,0:06-cv-01277-DWF-SRN,mnd,515432,Defendant,Fair Isaac Corporation,Fair Isaac Corporation
1045,0:06-cv-01294,0:06-cv-01294-SRN,mnd,4501,Counter Claimant,"Serenity Technologies, Inc","Serenity Technologies, Inc"
1046,0:06-cv-01400,0:06-cv-01400-MJD-RLE,mnd,4507,Defendant,Scott Bogenholm,Scott Bogenholm
1047,0:06-cv-01425,0:06-cv-01425-ADM-JSM,mnd,428586,Defendant,"CommScope Solutions, Inc.","CommScope Solutions, Inc."
1048,0:06-cv-01431,0:06-cv-01431-PJS-JJG,mnd,4511,Defendant,Fluid Dynamics Research Corp.,Fluid Dynamics Research Corp. an Alabama corporation
1049,0:06-cv-01432,0:06-cv-01432-JRT-FLN,mnd,4513,Defendant,"Desa, LLC","Desa, LLC a Florida limited liability company"
1050,0:06-cv-01435,0:06-cv-01435-JRT-SRN,mnd,4516,Defendant,"JMS Labs Limited (USA), LLC","JMS Labs Limited (USA), LLC"
1051,0:06-cv-01506,0:06-cv-01506-DWF-SRN,mnd,4518,Defendant,"E-Science, Inc.","E-Science, Inc."
1053,0:06-cv-01606,0:06-cv-01606-JMR-FLN,mnd,4525,Defendant,Celsion Corporation,Celsion Corporation a Delaware corporation
1054,0:06-cv-01650,0:06-cv-01650-JMR-AJB,mnd,4528,Defendant,Target Corporation,Target Corporation
1055,0:06-cv-01701,0:06-cv-01701-JNE-SRN,mnd,4536,Counter Claimant,PNY Technologies Inc.,PNY Technologies Inc.
1056,0:06-cv-01724,0:06-cv-01724-JMR-FLN,mnd,4540,Defendant,"G5 Outdoors, LLC","G5 Outdoors, LLC"
1057,0:06-cv-01725,0:06-cv-01725-PJS-JJG,mnd,4542,Defendant,Claria Corporation,Claria Corporation
1058,0:06-cv-02153,0:06-cv-02153-MJD-SRN,mnd,4547,Counter Claimant,"CSK Auto, Inc.","CSK Auto, Inc."
1059,0:06-cv-02374,0:06-cv-02374-ADM-FLN,mnd,477504,Counter Claimant,Southco Inc,Southco Inc
1060,0:06-cv-02459,0:06-cv-02459-JRT-FLN,mnd,4559,Counter Claimant,"Illinois Tool Works, Inc.","Illinois Tool Works, Inc."
1061,0:06-cv-02588,0:06-cv-02588-MJD-SRN,mnd,4566,Counter Claimant,"Paddock Laboratories, Inc.","Paddock Laboratories, Inc."
1062,0:06-cv-02712,0:06-cv-02712-DWF-SRN,mnd,4570,Defendant,Performance Companies,Performance Companies
1063,0:06-cv-02731,0:06-cv-02731-JMR-FLN,mnd,4572,Defendant,Turkey Scope LLC,Turkey Scope LLC
1064,0:06-cv-02831,0:06-cv-02831-MJD-SRN,mnd,4575,Counter Claimant,Bradley Kostelnik,Bradley Kostelnik
1066,0:06-cv-02963,0:06-cv-02963-CMC,scd,4582,Defendant,Carolina Line Drive LLC,Carolina Line Drive LLC
1067,0:06-cv-02970,0:06-cv-02970-DWF-SRN,mnd,4585,Counter Claimant,Performance Printing Corporation,Performance Printing Corporation a Texas corporation
1068,0:06-cv-02978,0:06-cv-02978-ADM-AJB,mnd,4588,Defendant,Bacou-Dalloz USA Inc,Bacou-Dalloz USA Inc
1069,0:06-cv-03020,0:06-cv-03020-DWF-SRN,mnd,4593,Defendant,"Menard, Inc.","Menard, Inc."
1070,0:06-cv-03073,0:06-cv-03073-MJD-AJB,mnd,514822,Counter Claimant,Clark Equipment Company,Clark Equipment Company
1071,0:06-cv-03086,0:06-cv-03086-DWF-AJB,mnd,4595,Defendant,"Norman Noble, Inc.","Norman Noble, Inc."
1072,0:06-cv-03263,0:06-cv-03263-JNE-JJG,mnd,4599,Defendant,"Tygar Manufacturing, LLC","Tygar Manufacturing, LLC"
1073,0:06-cv-03266,0:06-cv-03266-JNE-SRN,mnd,4604,Counter Claimant,3M Company,3M Company TERMINATED: 10/17/2006
1074,0:06-cv-03364,0:06-cv-03364-ADM-AJB,mnd,429706,Counter Claimant,COOK MEDICAL INCORPORATED,COOK MEDICAL INCORPORATED
1075,0:06-cv-03540,0:06-cv-03540-ADM-AJB,mnd,4625,Counter Claimant,"Pentair Filtration, Inc.","Pentair Filtration, Inc."
1076,0:06-cv-03541,0:06-cv-03541-JMR-FLN,mnd,4635,Defendant,"Rhino Mounts, Inc.","Rhino Mounts, Inc."
1077,0:06-cv-03565,0:06-cv-03565-PJS-RLE,mnd,4638,Counter Claimant,"Lange Industries, Inc.","Lange Industries, Inc."
1078,0:06-cv-03578,0:06-cv-03578-JMR-FLN,mnd,4642,Defendant,United Steel and Wire Company,United Steel and Wire Company
1079,0:06-cv-03686,0:06-cv-03686-JMR-JSM,mnd,4647,Counter Claimant,Kellogg Company,Kellogg Company
1080,0:06-cv-03740,0:06-cv-03740-JNE-JJG,mnd,4651,Defendant,Trimaco LLC,Trimaco LLC
1081,0:06-cv-03745,0:06-cv-03745-MJD-SRN,mnd,4655,Counter Claimant,"HME Products, LLC","HME Products, LLC"
1082,0:06-cv-03775,0:06-cv-03775-DWF-RLE,mnd,4661,Claimant,Anna Spanton Hopton,Anna Spanton Hopton
1083,0:06-cv-03811,0:06-cv-03811-JRT-FLN,mnd,461300,Counter Claimant,"LNL Building Products, Inc.","LNL Building Products, Inc."
1084,0:06-cv-03829,0:06-cv-03829-ADM-JSM,mnd,4671,Defendant,"Euro Expo 3000, Inc.","Euro Expo 3000, Inc."
1085,0:06-cv-03853,0:06-cv-03853-MJD-AJB,mnd,4674,Counter Claimant,Hysitron Incorporated,Hysitron Incorporated
1086,0:06-cv-03988,0:06-cv-03988-JMR-FLN,mnd,4678,Defendant,"Fireclick, Inc.","Fireclick, Inc."
1087,0:06-cv-04044,0:06-cv-04044-MJD-AJB,mnd,4685,Counter Claimant,"Moldex-Metric, Inc.","Moldex-Metric, Inc."
1088,0:06-cv-04125,0:06-cv-04125-JMR-FLN,mnd,4690,Counter Claimant,Raj (India) Trading Corporation,Raj (India) Trading Corporation
1089,0:06-cv-04206,0:06-cv-04206-MJD-AJB,mnd,4693,Defendant,"Browster, Inc.","Browster, Inc."
1090,0:06-cv-04266,0:06-cv-04266-PJS-RLE,mnd,4695,Defendant,Rod-N-Bobb's Inc.,Rod-N-Bobb's Inc.
1091,0:06-cv-04326,0:06-cv-04326-JRT-JJG,mnd,4699,Defendant,U.S. Philips Corporation,U.S. Philips Corporation a Delaware corporation
1092,0:06-cv-04565,0:06-cv-04565-ADM-AJB,mnd,4702,Defendant,Pack Plus Converting Inc.,Pack Plus Converting Inc.
1093,0:06-cv-04666,0:06-cv-04666-PJS-RLE,mnd,4728,Counter Claimant,Brian A. Price,Brian A. Price
1094,0:06-cv-04900,0:06-cv-04900-JNE-SRN,mnd,4739,Counter Claimant,"Spadix Technologies, Inc","Spadix Technologies, Inc a New Jersey corporaiton"
1095,0:06-cv-05006,0:06-cv-05006-DWF-AJB,mnd,4744,Counter Claimant,Pinnacle Financial Group Inc.,Pinnacle Financial Group Inc.
1097,0:06-cv-60119,0:06-cv-60119-JIC,flsd,4753,Counter Claimant,"Latricrete International, Inc.","Latricrete International, Inc."
1098,0:06-cv-60228,0:06-cv-60228-WPD,flsd,4756,Defendant,"Multimedia Telesys, Inc.","Multimedia Telesys, Inc."
1099,0:06-cv-60289,0:06-cv-60289-CMA,flsd,4758,Defendant,Adomax Technology Company Limited,Adomax Technology Company Limited
1100,0:06-cv-60291,0:06-cv-60291-CMA,flsd,4761,Defendant,"Spec Research, Inc.","Spec Research, Inc."
1101,0:06-cv-60292,0:06-cv-60292-CMA,flsd,4763,Defendant,"Paten Wireless Technology, Inc.","Paten Wireless Technology, Inc."
1102,0:06-cv-60293,0:06-cv-60293-CMA,flsd,4766,Counter Claimant,Behavior Tech Computer Corporation,Behavior Tech Computer Corporation
1103,0:06-cv-60296,0:06-cv-60296-FAM,flsd,4769,Defendant,Cherry Corporation,Cherry Corporation
1104,0:06-cv-60297,0:06-cv-60297-CMA,flsd,4771,Defendant,Chicony Electronics Company Limited,Chicony Electronics Company Limited
1105,0:06-cv-60530,0:06-cv-60530-CMA,flsd,4775,Counter Defendant,"Microbe Guard, Inc.","Microbe Guard, Inc."
1106,0:06-cv-60551,0:06-cv-60551-WPD,flsd,4778,Defendant,Squirrel Hollow Enterprises,Squirrel Hollow Enterprises a California corporation doing business as Duraform Building Panels
1107,0:06-cv-60625,0:06-cv-60625-CMA,flsd,4780,Defendant,A4Tech Company Limited,A4Tech Company Limited
1108,0:06-cv-60626,0:06-cv-60626-CMA,flsd,4782,Defendant,"Samsung Electronics America, Inc.","Samsung Electronics America, Inc."
1109,0:06-cv-60665,0:06-cv-60665-PCH,flsd,4785,Defendant,Cellco Partnership,Cellco Partnership a Delaware General Partnership doing business as Verizon Wireless
1110,0:06-cv-60666,0:06-cv-60666-WPD,flsd,4787,Defendant,Cellco Partnership,Cellco Partnership a Delaware General Partnership doing business as Verizon Wireless
1111,0:06-cv-60708,0:06-cv-60708-WPD,flsd,4791,Defendant,"Tetra Real Estate, L.P.","Tetra Real Estate, L.P."
1112,0:06-cv-60728,0:06-cv-60728-WJZ,flsd,4795,Defendant,"Smartlabs, Inc.","Smartlabs, Inc. a California corporation formerly known as Smarthome, Inc. formerly known as"
1113,0:06-cv-60838,0:06-cv-60838-WPD,flsd,4798,Counter Claimant,3M Company,3M Company
1114,0:06-cv-60904,0:06-cv-60904-CMA,flsd,4801,Defendant,Dynapoint (Taiwan) Inc.,Dynapoint (Taiwan) Inc.
1115,0:06-cv-60905,0:06-cv-60905-CMA,flsd,4804,Counter Claimant,"Google, Inc.","Google, Inc."
1116,0:06-cv-60906,0:06-cv-60906-CMA,flsd,4807,Defendant,Razer USA Limited,Razer USA Limited
1117,0:06-cv-61009,0:06-cv-61009-KMM,flsd,470359,Defendant,"HSN, LP","HSN, LP"
1118,0:06-cv-61021,0:06-cv-61021-JIC,flsd,4813,Defendant,M.D. Norman Minars,M.D. Norman Minars
1119,0:06-cv-61051,0:06-cv-61051-CMA,flsd,4817,Defendant,Acrox Technology Company Limited,Acrox Technology Company Limited
1120,0:06-cv-61052,0:06-cv-61052-CMA,flsd,4819,Defendant,"Iogear, Inc.","Iogear, Inc."
1121,0:06-cv-61462,0:06-cv-61462-UU,flsd,4825,Counter Claimant,Liteco S.R.L.,Liteco S.R.L.
